StopsID,raceId,driverId,lap,Time_stops,duration,Milliseconds
1,881,807,7,16:17:44,22.996,22996
1,881,815,7,16:17:51,21.583,21583
1,881,154,7,16:17:52,22.105,22105
1,881,821,7,16:17:55,24.397,24397
1,881,818,7,16:17:57,49.216,49216
1,881,819,7,16:18:03,44.428,44428
1,881,3,8,16:19:28,22.028,22028
2,881,813,13,16:29:27,32.561,32561
2,881,824,17,16:36:29,23.755,23755
2,881,823,18,16:38:15,22.706,22706
2,881,17,19,16:38:48,20.736,20736
2,881,817,19,16:39:32,22.388,22388
2,881,820,19,16:40:11,22.668,22668
2,881,13,20,16:40:56,21.635,21635
2,881,154,20,16:40:57,21.812,21812
2,881,819,20,16:41:58,25.015,25015
2,881,1,21,16:42:22,21.465,21465
2,881,18,21,16:42:32,21.028,21028
2,881,807,21,16:42:39,21.699,21699
2,881,8,21,16:42:42,22.677,22677
2,881,20,22,16:44:00,21.339,21339
2,881,3,22,16:44:07,21.079,21079
2,881,815,22,16:44:32,20.894,20894
2,881,821,22,16:44:52,22.575,22575
2,881,822,22,16:44:54,28.045,28045
2,881,818,26,16:52:14,21.638,21638
3,881,823,28,16:56:15,25.118,25118
3,881,824,29,16:57:51,22.017,22017
3,881,1,30,16:58:00,21.549,21549
3,881,17,31,16:59:38,20.883,20883
3,881,3,31,16:59:42,22.114,22114
3,881,20,32,17:01:24,21.482,21482
3,881,820,31,17:01:52,22.115,22115
3,881,813,32,17:03:12,22.703,22703
3,881,819,32,17:03:34,23.373,23373
3,881,13,33,17:03:34,21.561,21561
3,881,815,33,17:03:40,21.338,21338
3,881,817,33,17:04:13,22.008,22008
3,881,807,34,17:05:21,22.629,22629
3,881,8,34,17:05:22,21.903,21903
3,881,154,35,17:07:03,22.385,22385
3,881,821,36,17:09:30,22.394,22394
3,881,822,40,17:16:24,22.937,22937
4,881,1,41,17:17:00,21.271,21271
4,881,20,42,17:18:37,20.757,20757
4,881,3,42,17:18:44,21.202,21202
4,881,820,41,17:19:43,22.271,22271
4,881,17,43,17:20:16,20.767,20767
4,881,823,42,17:21:22,22.744,22744
3,881,818,43,17:21:38,21.702,21702
4,881,824,43,17:22:37,22.335,22335
4,881,807,44,17:22:50,23.198,23198
4,881,819,43,17:23:04,23.844,23844
4,881,13,47,17:27:39,20.97,20970
4,881,821,51,17:35:38,22.542,22542
4,881,815,54,17:40:12,21.366,21366
1,882,17,1,15:05:52,21.287,21287
1,882,817,4,15:11:03,24.946,24946
1,882,1,5,15:12:45,20.379,20379
1,882,3,5,15:12:50,22.299,22299
1,882,819,5,15:12:59,21.265,21265
1,882,4,6,15:14:28,19.719,19719
1,882,8,6,15:14:31,20.753,20753
1,882,824,6,15:14:46,21.097,21097
1,882,823,6,15:14:51,20.905,20905
1,882,13,7,15:16:16,20.753,20753
1,882,154,7,15:16:21,20.083,20083
1,882,813,7,15:16:30,20.794,20794
1,882,820,7,15:16:42,21.063,21063
1,882,807,14,15:28:27,22.838,22838
1,882,20,14,15:28:27,19.323,19323
1,882,814,14,15:28:38,20.598,20598
2,882,17,15,15:30:32,26.956,26956
1,882,818,15,15:30:41,20.977,20977
1,882,822,16,15:32:22,21.614,21614
2,882,824,16,15:32:43,24.834,24834
2,882,819,17,15:34:28,22.183,22183
2,882,13,19,15:37:26,20.027,20027
2,882,3,19,15:37:32,19.894,19894
3,882,3,20,15:39:47,22.727,22727
2,882,823,20,15:40:06,20.743,20743
2,882,1,21,15:40:48,20.584,20584
2,882,8,21,15:40:49,20.759,20759
2,882,820,21,15:41:43,25.091,25091
2,882,4,23,15:44:07,20.521,20521
1,882,18,23,15:44:11,19.898,19898
2,882,154,23,15:44:31,20.286,20286
2,882,817,23,15:44:33,20.303,20303
2,882,813,23,15:44:50,21.517,21517
1,882,815,24,15:46:14,19.969,19969
2,882,807,29,15:54:43,20.327,20327
2,882,20,31,15:58:05,20.084,20084
2,882,815,31,15:58:33,20.253,20253
2,882,814,32,16:00:08,20.32,20320
3,882,824,32,16:00:54,20.625,20625
3,882,819,33,16:02:38,21.294,21294
3,882,820,33,16:02:57,25.151,25151
3,882,8,34,16:03:20,20.464,20464
2,882,822,34,16:04:01,22.217,22217
3,882,807,36,16:07:00,19.957,19957
3,882,13,36,16:07:01,19.449,19449
3,882,1,37,16:08:26,19.6,19600
3,882,154,37,16:08:50,20.109,20109
2,882,818,37,16:09:02,20.235,20235
3,882,823,37,16:10:13,21.067,21067
3,882,817,38,16:10:28,20.362,20362
3,882,813,39,16:12:48,20.982,20982
3,882,4,41,16:14:58,21.012,21012
3,882,818,43,16:19:28,20.716,20716
2,882,18,49,16:28:59,19.862,19862
3,882,20,51,16:32:06,20.191,20191
3,882,822,51,16:33:18,21.49,21490
3,882,814,53,16:35:54,19.831,19831
1,883,821,1,15:06:04,28.102,28102
1,883,16,1,15:06:49,26.495,26495
1,883,823,2,15:08:11,28.344,28344
1,883,818,2,15:09:07,41.485,41485
1,883,4,7,15:16:09,23.055,23055
1,883,17,8,15:17:54,21.798,21798
1,883,154,8,15:17:57,24.605,24605
2,883,4,8,15:18:11,21.436,21436
1,883,3,9,15:19:37,22.237,22237
1,883,18,9,15:19:38,23.093,23093
1,883,817,9,15:19:48,22.529,22529
1,883,824,9,15:19:57,24.325,24325
1,883,20,10,15:21:11,21.66,21660
1,883,13,10,15:21:20,21.665,21665
1,883,815,10,15:21:21,21.471,21471
1,883,1,10,15:21:24,22.072,22072
1,883,813,10,15:21:26,23.173,23173
1,883,820,10,15:21:45,22.745,22745
1,883,819,11,15:23:21,22.912,22912
1,883,807,12,15:24:51,21.656,21656
1,883,822,13,15:26:40,22.729,22729
1,883,814,14,15:28:08,22.009,22009
2,883,823,14,15:29:30,22.95,22950
1,883,8,16,15:31:35,22.715,22715
2,883,821,16,15:32:19,21.997,21997
2,883,13,17,15:33:34,21.722,21722
2,883,16,18,15:36:08,22.199,22199
2,883,3,20,15:38:32,21.331,21331
2,883,815,20,15:38:33,21.161,21161
2,883,17,21,15:40:08,21.221,21221
2,883,18,21,15:40:13,21.894,21894
2,883,1,22,15:42:02,21.444,21444
2,883,824,22,15:42:41,23.455,23455
2,883,813,23,15:43:49,22.22,22220
2,883,819,23,15:44:11,22.576,22576
2,883,820,23,15:44:27,24.141,24141
3,883,4,24,15:45:32,21.123,21123
2,883,20,25,15:46:35,21.29,21290
3,883,823,24,15:47:12,22.252,22252
2,883,817,25,15:47:31,22.028,22028
2,883,807,26,15:48:57,22.4,22400
2,883,154,27,15:50:20,21.608,21608
3,883,13,28,15:52:18,21.569,21569
2,883,822,29,15:54:07,28.408,28408
3,883,3,33,16:00:40,21.183,21183
3,883,821,33,16:01:35,22.438,22438
2,883,8,34,16:02:06,21.723,21723
3,883,18,34,16:02:20,21.696,21696
3,883,819,35,16:04:48,23.263,23263
2,883,814,36,16:05:30,22.475,22475
4,883,13,36,16:06:01,27.757,27757
3,883,824,36,16:06:51,22.817,22817
3,883,17,37,16:07:17,21.031,21031
3,883,820,37,16:08:38,26.004,26004
3,883,1,38,16:09:03,21.6,21600
3,883,815,39,16:10:45,21.319,21319
4,883,4,39,16:10:48,21.189,21189
3,883,813,39,16:11:04,22.066,22066
4,883,823,39,16:13:18,22.38,22380
3,883,807,41,16:14:30,22.814,22814
3,883,817,41,16:14:49,22.623,22623
3,883,20,42,16:15:09,21.906,21906
3,883,154,42,16:15:35,21.556,21556
3,883,16,42,16:16:30,22.346,22346
4,883,821,43,16:18:34,22.246,22246
4,883,3,44,16:19:15,21.267,21267
4,883,18,46,16:22:36,21.23,21230
4,883,820,46,16:24:10,22.552,22552
3,883,822,47,16:24:37,23.837,23837
5,883,823,47,16:27:16,23.375,23375
4,883,824,48,16:27:23,23.803,23803
1,884,824,2,14:06:58,29.994,29994
1,884,17,7,14:14:27,19.668,19668
1,884,13,8,14:15:53,19.49,19490
1,884,807,8,14:15:59,19.993,19993
1,884,813,8,14:16:03,20.205,20205
1,884,819,8,14:16:15,20.734,20734
1,884,4,9,14:17:21,18.909,18909
1,884,1,9,14:17:26,22.018,22018
1,884,814,9,14:17:29,20.615,20615
1,884,818,9,14:17:33,19.772,19772
1,884,823,9,14:17:41,21.686,21686
1,884,822,9,14:17:42,21.171,21171
1,884,3,10,14:18:50,19.414,19414
1,884,20,10,14:18:51,18.606,18606
1,884,8,10,14:18:53,19.978,19978
1,884,815,10,14:18:59,19.25,19250
1,884,817,10,14:19:03,19.795,19795
1,884,18,11,14:20:44,18.81,18810
1,884,821,13,14:23:38,22.144,22144
2,884,813,13,14:23:55,13.266,13266
1,884,820,15,14:27:24,25.294,25294
2,884,824,16,14:28:59,20.656,20656
2,884,814,19,14:32:58,19.792,19792
2,884,13,20,14:34:12,19.373,19373
2,884,17,20,14:34:27,19.151,19151
2,884,818,20,14:34:37,20.671,20671
3,884,813,20,14:34:52,23.139,23139
2,884,823,20,14:34:59,22.029,22029
2,884,4,21,14:35:36,19.952,19952
2,884,807,21,14:36:06,19.402,19402
2,884,16,22,14:38:15,20.306,20306
2,884,815,23,14:39:06,20.578,20578
2,884,819,23,14:39:41,20.87,20870
2,884,20,24,14:40:14,18.708,18708
2,884,817,24,14:40:39,20.1,20100
2,884,1,25,14:42:21,20.132,20132
2,884,822,25,14:42:37,20.533,20533
2,884,8,26,14:43:15,19.743,19743
2,884,3,27,14:45:06,20.032,20032
2,884,821,28,14:46:47,19.988,19988
2,884,18,28,14:46:53,19.196,19196
3,884,824,29,14:49:08,19.904,19904
2,884,820,30,14:50:58,21.582,21582
3,884,807,34,14:56:00,22.324,22324
3,884,818,34,14:56:06,25.362,25362
4,884,807,35,14:57:53,24.001,24001
4,884,813,35,14:57:57,20.8,20800
3,884,4,36,14:58:10,19.519,19519
3,884,13,36,14:58:25,19.326,19326
3,884,17,36,14:58:48,19.17,19170
3,884,1,36,14:59:15,19.7,19700
3,884,16,36,14:59:34,19.591,19591
4,884,818,37,15:01:38,29.74,29740
3,884,814,38,15:01:59,19.822,19822
3,884,815,38,15:02:10,19.866,19866
5,884,807,38,15:02:43,28.971,28971
3,884,20,39,15:03:01,19.551,19551
3,884,817,39,15:03:42,19.498,19498
3,884,819,41,15:07:38,21.202,21202
3,884,821,42,15:08:17,20.082,20082
3,884,822,43,15:10:28,19.908,19908
3,884,8,45,15:11:53,20.184,20184
3,884,18,46,15:14:18,19.29,19290
4,884,824,46,15:15:24,19.83,19830
3,884,3,47,15:15:40,19.352,19352
3,884,820,47,15:17:21,21.34,21340
4,884,4,49,15:17:37,18.471,18471
4,884,16,49,15:19:07,22.931,22931
4,884,17,50,15:19:53,18.931,18931
4,884,815,50,15:20:19,19.993,19993
4,884,1,50,15:20:35,19.457,19457
4,884,13,51,15:20:57,19.001,19001
4,884,20,51,15:21:09,18.694,18694
4,884,817,51,15:21:47,19.857,19857
4,884,814,53,15:24:38,19.481,19481
5,884,813,53,15:25:17,19.723,19723
6,884,807,53,15:25:37,20.314,20314
4,884,821,54,15:26:28,19.324,19324
1,885,813,1,14:04:48,40.507,40507
1,885,823,1,14:04:55,35.1,35100
1,885,814,9,14:15:54,25.643,25643
1,885,817,22,14:33:49,25.225,25225
1,885,824,22,14:34:05,25.098,25098
1,885,820,23,14:35:17,25.337,25337
2,885,823,24,14:37:13,25.676,25676
1,885,17,25,14:37:28,24.316,24316
1,885,8,26,14:38:49,24.42,24420
1,885,18,26,14:38:54,24.585,24585
1,885,13,26,14:39:26,25.331,25331
1,885,807,27,14:40:28,24.974,24974
1,885,4,28,14:41:32,24.489,24489
1,885,821,28,14:42:09,25.364,25364
1,885,815,29,14:42:57,24.672,24672
1,885,818,29,14:43:05,24.827,24827
1,885,20,30,14:44:08,24.375,24375
1,885,16,30,14:44:28,25.274,25274
1,885,822,30,14:44:53,29.063,29063
1,885,154,30,14:44:55,24.565,24565
2,885,813,30,14:45:08,26.146,26146
1,885,3,31,14:45:40,25.2,25200
1,885,1,31,14:45:51,24.801,24801
2,885,824,35,14:54:16,25.215,25215
3,885,823,35,14:55:21,25.862,25862
2,885,820,48,15:38:30,19.553,19553
2,885,154,62,15:58:00,39.98,39980
2,885,821,63,15:59:23,25.926,25926
3,885,820,63,15:59:31,26.198,26198
2,885,8,70,16:10:41,25.125,25125
2,881,814,20,16:41:12,02:03.1,123124
2,881,16,22,16:44:43,01:29.4,89401
3,881,18,35,17:06:47,01:44.8,104833
1,884,16,8,14:15:56,01:14.0,74026
1,886,823,8,14:14:22,22.323,22323
1,886,16,9,14:15:30,22.789,22789
1,886,819,11,14:18:33,22.184,22184
1,886,817,12,14:19:39,21.223,21223
1,886,807,12,14:19:40,21.623,21623
1,886,813,12,14:19:42,24.557,24557
1,886,17,13,14:20:32,20.716,20716
1,886,818,13,14:20:45,21.9,21900
1,886,815,13,14:21:03,20.427,20427
1,886,3,14,14:21:51,21.125,21125
1,886,822,14,14:22:18,22.242,22242
1,886,20,16,14:24:20,20.835,20835
1,886,4,16,14:24:36,20.512,20512
1,886,13,17,14:26:26,20.473,20473
2,886,813,17,14:26:50,14.446,14446
1,886,1,19,14:28:27,20.879,20879
1,886,821,21,14:32:08,22.017,22017
1,886,8,22,14:33:09,25.182,25182
1,886,18,27,14:40:12,20.212,20212
2,886,3,31,14:44:51,20.832,20832
2,886,823,32,14:48:17,22.039,22039
2,886,819,36,14:53:10,22.033,22033
2,886,16,37,14:53:24,21,21000
2,886,807,38,14:55:03,21.014,21014
1,886,820,38,14:55:52,21.374,21374
2,886,817,39,14:56:29,21.315,21315
3,886,823,38,14:56:58,29.056,29056
2,886,822,40,14:57:42,24.418,24418
2,886,13,41,14:58:51,20.372,20372
1,886,824,41,14:59:38,21.378,21378
4,886,823,40,15:00:06,24.51,24510
1,886,154,42,15:00:07,20.859,20859
2,886,815,43,15:01:30,20.805,20805
2,886,17,46,15:04:23,22.709,22709
2,886,4,47,15:05:39,20.636,20636
2,886,1,48,15:06:50,20.656,20656
2,886,20,49,15:07:50,20.898,20898
3,886,813,49,15:10:14,21.637,21637
2,886,154,53,15:14:53,21.574,21574
1,886,814,56,15:18:16,21.066,21066
3,886,3,57,15:19:14,21.459,21459
2,886,818,57,15:19:32,20.739,20739
3,886,16,61,15:25:13,14.489,14489
2,886,821,63,15:28:44,21.524,21524
1,887,1,8,13:17:20,29.026,29026
1,887,154,9,13:18:36,24.725,24725
1,887,814,9,13:18:47,25.004,25004
1,887,4,10,13:20:16,24.572,24572
1,887,17,10,13:20:19,31.448,31448
1,887,821,10,13:20:28,25.33,25330
1,887,823,10,13:20:57,26.515,26515
1,887,13,10,13:21:18,35.21,35210
1,887,8,11,13:21:52,24.992,24992
1,887,817,11,13:21:54,29.446,29446
1,887,18,11,13:22:03,24.745,24745
1,887,824,11,13:22:28,25.729,25729
1,887,3,12,13:23:20,24.99,24990
1,887,16,12,13:23:29,24.807,24807
1,887,807,12,13:23:43,29.684,29684
1,887,820,12,13:24:20,26.031,26031
1,887,20,13,13:24:55,24.159,24159
1,887,815,13,13:25:16,24.596,24596
1,887,818,14,13:27:16,29.418,29418
1,887,813,15,13:29:05,25.244,25244
1,887,822,15,13:29:14,30.231,30231
1,887,819,15,13:29:18,26.191,26191
2,887,13,16,13:32:21,24.68,24680
2,887,807,25,13:50:08,26.256,26256
2,887,818,25,13:50:17,26.317,26317
2,887,821,27,13:53:31,26.04,26040
2,887,823,28,13:55:33,25.814,25814
2,887,8,29,13:56:33,24.428,24428
3,887,821,29,13:57:08,31.937,31937
2,887,4,30,13:58:10,24.789,24789
2,887,154,30,13:58:16,24.751,24751
2,887,17,31,13:59:51,24.781,24781
2,887,817,32,14:01:28,26.229,26229
2,887,18,32,14:01:33,24.357,24357
2,887,820,32,14:02:17,25.701,25701
2,887,16,33,14:03:04,25.158,25158
2,887,815,33,14:03:08,25.028,25028
2,887,814,33,14:03:14,25.099,25099
2,887,824,33,14:03:42,25.927,25927
2,887,3,34,14:04:28,24.893,24893
2,887,819,34,14:05:14,26.371,26371
2,887,20,35,14:06:01,24.092,24092
2,887,1,36,14:08:08,24.635,24635
3,887,13,36,14:08:18,24.4,24400
2,887,813,37,14:10:02,25.275,25275
3,887,807,37,14:10:02,24.863,24863
2,887,822,38,14:11:48,31.851,31851
4,887,821,40,14:15:23,25.087,25087
3,887,823,40,14:16:02,26.391,26391
3,887,4,41,14:16:06,25.018,25018
3,887,3,42,14:17:48,25.436,25436
3,887,17,42,14:18:03,24.473,24473
3,887,154,42,14:18:29,25.911,25911
3,887,814,42,14:18:34,33.401,33401
4,887,13,42,14:18:38,24.872,24872
1,888,814,4,14:10:30,20.547,20547
1,888,818,4,14:10:37,23.147,23147
1,888,819,4,14:10:40,22.699,22699
1,888,817,5,14:12:03,19.846,19846
1,888,16,5,14:12:09,19.91,19910
1,888,823,5,14:12:16,21.9,21900
1,888,824,5,14:12:18,20.84,20840
1,888,1,6,14:13:34,19.487,19487
1,888,821,6,14:13:52,19.816,19816
1,888,20,7,14:15:09,18.979,18979
1,888,815,7,14:15:22,20.432,20432
1,888,17,8,14:16:48,02:42.0,162042
1,888,8,8,14:16:51,19.378,19378
1,888,820,8,14:17:26,21.021,21021
1,888,4,12,14:23:32,20.199,20199
1,888,154,13,14:25:00,20.273,20273
1,888,3,16,14:30:21,19.69,19690
1,888,807,17,14:31:56,21.226,21226
2,888,817,18,14:33:49,19.952,19952
2,888,824,18,14:34:30,20.371,20371
2,888,823,19,14:36:10,20.974,20974
2,888,820,20,14:37:56,19.953,19953
1,888,18,21,14:38:27,20.812,20812
1,888,813,21,14:38:44,20.331,20331
2,888,1,22,14:40:10,19.321,19321
1,888,822,22,14:40:31,33.796,33796
2,888,821,22,14:40:34,19.869,19869
2,888,20,24,14:43:10,20.039,20039
2,888,154,24,14:43:13,20.007,20007
2,888,8,24,14:43:25,20.528,20528
2,888,4,24,14:43:36,19.539,19539
2,888,815,24,14:43:57,20.433,20433
2,888,16,24,14:44:00,20.204,20204
2,888,814,24,14:44:07,21.483,21483
2,888,3,24,14:44:07,22.207,22207
2,888,17,23,14:44:15,19.991,19991
2,888,819,24,14:44:58,21.388,21388
3,888,820,26,14:48:52,20.272,20272
3,888,819,34,15:03:58,22.986,22986
2,888,807,37,15:08:26,20.364,20364
4,888,820,37,15:08:55,21.433,21433
3,888,17,38,15:10:15,19.921,19921
3,888,823,38,15:10:34,20.545,20545
3,888,154,40,15:13:03,19.591,19591
3,888,817,40,15:13:28,20.196,20196
3,888,20,41,15:14:38,19.118,19118
3,888,821,41,15:15:07,21.16,21160
3,888,16,43,15:18:18,21.799,21799
3,888,1,45,15:21:19,19.316,19316
2,888,18,47,15:24:27,19.692,19692
3,888,3,48,15:26:26,19.684,19684
3,888,8,49,15:27:24,19.39,19390
3,888,4,49,15:27:29,19.476,19476
3,888,807,49,15:28:02,20.557,20557
2,888,813,50,15:29:39,36.196,36196
2,888,822,54,15:36:20,45.695,45695
1,890,818,8,14:15:51,22.745,22745
1,890,823,8,14:15:55,23.2,23200
1,890,1,9,14:16:48,21.84,21840
1,890,813,9,14:17:14,22.103,22103
1,890,814,9,14:17:18,22.754,22754
1,890,817,10,14:18:44,24.033,24033
1,890,3,10,14:18:45,22.015,22015
1,890,822,10,14:18:55,22.023,22023
1,890,20,11,14:19:47,21.343,21343
1,890,13,11,14:19:57,23.012,23012
1,890,807,11,14:20:17,22.303,22303
1,890,4,12,14:21:21,21.599,21599
1,890,154,13,14:22:46,22.054,22054
1,890,8,13,14:22:56,22.161,22161
1,890,819,13,14:23:32,22.465,22465
1,890,824,20,14:34:40,22.159,22159
1,890,820,21,14:36:25,22.323,22323
1,890,17,23,14:37:39,21.762,21762
1,890,815,23,14:38:10,22.323,22323
1,890,821,23,14:38:18,22.425,22425
1,890,18,24,14:39:26,22.107,22107
2,890,154,25,14:40:51,22.267,22267
2,890,814,26,14:43:05,22.723,22723
2,890,823,27,14:44:59,22.831,22831
2,890,813,28,14:45:48,21.88,21880
2,890,3,29,14:47:10,22.628,22628
2,890,818,30,14:49:06,22.282,22282
2,890,1,31,14:49:23,21.454,21454
2,890,13,31,14:50:01,21.753,21753
2,890,822,33,14:53:46,22.612,22612
2,890,20,34,14:53:58,21.863,21863
2,890,4,34,14:54:07,22.249,22249
2,890,824,33,14:54:39,22.221,22221
2,890,807,35,14:56:17,22.606,22606
2,890,820,34,14:56:34,22.301,22301
3,890,154,37,14:58:34,16.453,16453
2,890,18,37,14:58:44,22.496,22496
2,890,815,38,15:00:37,22.722,22722
2,890,817,38,15:01:00,21.996,21996
2,890,819,38,15:01:50,22.45,22450
3,890,807,40,15:04:00,16.512,16512
2,890,8,42,15:05:48,21.643,21643
2,890,17,43,15:07:06,22.349,22349
3,890,823,44,15:10:43,22.384,22384
4,890,154,47,15:13:17,22.451,22451
3,890,824,46,15:14:34,23.03,23030
3,890,4,48,15:14:42,21.753,21753
3,890,13,48,15:15:06,21.612,21612
3,890,3,48,15:15:07,21.854,21854
3,890,814,48,15:15:49,23.027,23027
3,890,1,50,15:17:08,22.136,22136
3,890,818,50,15:18:45,23.756,23756
3,890,813,51,15:19:53,24.796,24796
3,890,820,50,15:21:06,23.257,23257
3,890,20,55,15:24:30,21.666,21666
3,890,17,59,15:30:24,22.022,22022
1,891,807,9,14:21:40,24.219,24219
1,891,13,9,14:21:42,22.872,22872
1,891,814,10,14:23:35,23.475,23475
1,891,818,10,14:23:44,24.07,24070
1,891,1,11,14:25:16,23.397,23397
1,891,16,11,14:25:37,23.327,23327
1,891,813,11,14:25:40,27.059,27059
1,891,3,12,14:27:19,22.893,22893
1,891,4,13,14:29:10,22.631,22631
1,891,17,13,14:29:16,23.004,23004
1,891,815,13,14:29:25,17.378,17378
1,891,20,14,14:30:58,22.685,22685
1,891,8,14,14:31:18,23.744,23744
1,891,822,14,14:31:44,23.411,23411
1,891,824,14,14:32:07,24.083,24083
1,891,823,15,14:33:51,24.968,24968
1,891,820,15,14:34:15,24.013,24013
1,891,817,16,14:35:26,23.144,23144
1,891,18,17,14:37:03,22.465,22465
2,891,815,18,14:39:24,22.597,22597
1,891,821,19,14:41:20,22.761,22761
1,891,154,22,14:46:53,23.445,23445
2,891,807,24,14:50:59,23.334,23334
2,891,818,24,14:51:01,24.539,24539
2,891,3,25,14:52:20,23.723,23723
2,891,814,25,14:52:51,23.54,23540
2,891,1,26,14:54:11,22.682,22682
2,891,13,26,14:54:35,22.634,22634
2,891,16,26,14:54:42,23.655,23655
2,891,813,27,14:57:12,35.228,35228
2,891,4,28,14:57:52,22.444,22444
2,891,821,28,14:58:53,22.712,22712
2,891,822,28,14:59:02,23.54,23540
2,891,824,28,14:59:47,23.961,23961
2,891,17,29,15:00:00,23.477,23477
2,891,823,29,15:01:18,23.998,23998
2,891,20,30,15:01:29,22.884,22884
2,891,820,29,15:02:06,23.916,23916
2,891,817,33,15:08:12,22.871,22871
3,891,820,32,15:08:14,17.427,17427
2,891,18,34,15:09:32,23.317,23317
3,891,813,38,15:18:29,30.894,30894
3,891,821,41,15:23:35,17.433,17433
1,892,8,1,14:05:19,30.975,30975
1,892,1,13,14:23:23,24.46,24460
1,892,819,17,14:29:42,25.569,25569
1,892,823,18,14:31:18,26.302,26302
1,892,154,20,14:33:49,27.04,27040
1,892,18,21,14:35:17,24.45,24450
1,892,817,22,14:36:44,24.319,24319
1,892,815,22,14:36:45,25.933,25933
1,892,824,22,14:37:35,25.541,25541
1,892,20,23,14:37:56,24.305,24305
1,892,17,23,14:38:07,24.205,24205
1,892,820,23,14:39:08,26.146,26146
1,892,13,24,14:39:35,24.692,24692
1,892,807,24,14:39:37,25.633,25633
1,892,16,24,14:39:52,26.873,26873
1,892,813,24,14:39:58,25.397,25397
1,892,822,25,14:41:33,24.665,24665
1,892,3,26,14:42:35,24.079,24079
1,892,4,27,14:43:56,24.208,24208
1,892,821,27,14:44:20,24.668,24668
2,892,8,30,14:48:51,24.764,24764
2,892,1,38,15:00:35,24.315,24315
2,892,819,38,15:01:38,26.363,26363
2,892,823,39,15:03:12,33.2,33200
2,893,4,25,20:52:09,29.176,29176
2,893,154,25,20:52:13,30.293,30293
2,893,13,25,20:52:21,29.136,29136
2,893,18,25,20:52:22,30.085,30085
2,893,8,25,20:52:24,33.013,33013
2,893,815,25,20:52:31,29.396,29396
2,893,807,25,20:52:32,30.253,30253
2,893,821,25,20:52:42,31.706,31706
2,893,16,25,20:52:54,30.166,30166
2,893,813,25,20:53:06,30.444,30444
2,893,819,25,20:53:55,32.008,32008
2,893,823,26,20:55:33,37.7,37700
3,893,154,33,21:11:23,01:13.0,73009
3,893,818,39,21:22:44,29.999,29999
2,893,17,40,21:24:28,28.909,28909
3,893,16,40,21:24:36,31.23,31230
4,893,824,40,21:25:13,29.421,29421
2,893,3,41,21:26:16,29.616,29616
3,893,813,41,21:26:35,30.175,30175
3,893,820,41,21:27:04,29.687,29687
2,893,814,42,21:28:14,29.777,29777
3,893,13,42,21:28:15,29.573,29573
3,893,822,42,21:28:43,33.836,33836
3,893,823,42,21:28:50,30.141,30141
2,893,1,43,21:30:03,30.085,30085
2,893,20,44,21:31:26,28.934,28934
3,893,819,54,21:52:04,31.546,31546
1,893,8,10,20:23:19,29.469,29469
1,893,824,10,20:23:58,29.573,29573
1,893,821,11,20:25:19,29.364,29364
1,893,818,11,20:25:28,29.736,29736
1,893,819,11,20:25:52,31.841,31841
1,893,820,11,20:25:57,30.497,30497
2,893,824,11,20:26:28,32.243,32243
1,893,13,12,20:26:59,29.04,29040
1,893,16,12,20:27:25,29.678,29678
1,893,17,13,20:28:48,29.031,29031
1,893,18,13,20:28:57,29.284,29284
1,893,807,13,20:29:01,29.91,29910
1,893,823,13,20:29:27,30.161,30161
1,893,822,13,20:29:30,31.792,31792
1,893,4,14,20:30:36,29.436,29436
1,893,815,14,20:30:57,28.709,28709
1,893,3,15,20:32:27,29.212,29212
1,893,154,15,20:32:38,29.702,29702
1,893,1,15,20:32:41,29.032,29032
1,893,817,15,20:33:06,32.097,32097
1,893,813,16,20:35:13,29.966,29966
1,893,20,17,20:36:08,28.787,28787
1,893,814,20,20:42:28,29.667,29667
3,893,824,23,20:50:22,29.823,29823
2,893,818,24,20:50:34,30.714,30714
2,893,822,24,20:50:54,30.79,30790
2,893,820,24,20:51:40,31.173,31173
1,894,16,3,15:09:31,29.829,29829
1,894,18,4,15:11:11,26.948,26948
1,894,13,6,15:14:57,22.474,22474
1,894,813,7,15:16:37,23.47,23470
1,894,814,7,15:16:40,23.814,23814
1,894,821,7,15:16:43,23.096,23096
1,894,822,8,15:18:36,23.912,23912
1,894,1,9,15:19:55,22.27,22270
1,894,4,9,15:20:07,22.208,22208
1,894,819,9,15:20:36,24.32,24320
1,894,154,10,15:21:39,22.519,22519
1,894,3,10,15:21:47,23.412,23412
1,894,807,10,15:21:50,23.654,23654
1,894,815,10,15:22:03,22.901,22901
1,894,823,10,15:22:24,17.513,17513
1,894,824,10,15:22:31,23.097,23097
1,894,20,11,15:23:22,22.662,22662
1,894,8,11,15:23:39,22.924,22924
2,894,823,11,15:24:34,23.987,23987
1,894,17,12,15:25:27,22.587,22587
1,894,818,12,15:25:54,24.477,24477
1,894,820,12,15:26:16,23.761,23761
1,894,817,18,15:36:21,23.892,23892
2,894,18,22,15:43:41,25.946,25946
2,894,813,23,15:45:35,23.642,23642
2,894,814,23,15:45:42,23.854,23854
2,894,818,24,15:47:44,23.845,23845
2,894,8,25,15:48:47,23.236,23236
2,894,807,26,15:50:32,24.112,24112
2,894,3,28,15:53:56,42.432,42432
2,894,4,28,15:54:07,22.807,22807
2,894,16,28,15:54:36,23.155,23155
2,894,822,28,15:54:54,24.24,24240
2,894,1,29,15:55:45,22.251,22251
2,894,13,29,15:56:20,22.401,22401
2,894,17,30,15:57:29,22.718,22718
