StopsID,raceId,driverId,lapID,Time_stops,duration,Milliseconds
2,882,815,31,15:58:33,20.25,20253
2,882,814,32,16:00:08,20.32,20320
3,882,824,32,16:00:54,20.63,20625
3,882,819,33,16:02:38,21.29,21294
3,882,820,33,16:02:57,25.15,25151
3,882,8,34,16:03:20,20.46,20464
2,882,822,34,16:04:01,22.22,22217
3,882,807,36,16:07:00,19.96,19957
3,882,13,36,16:07:01,19.45,19449
3,882,1,37,16:08:26,19.60,19600
3,882,154,37,16:08:50,20.11,20109
2,882,818,37,16:09:02,20.24,20235
3,882,823,37,16:10:13,21.07,21067
3,882,817,38,16:10:28,20.36,20362
3,882,813,39,16:12:48,20.98,20982
3,882,4,41,16:14:58,21.01,21012
3,882,818,43,16:19:28,20.72,20716
2,882,18,49,16:28:59,19.86,19862
3,882,20,51,16:32:06,20.19,20191
3,882,822,51,16:33:18,21.49,21490
3,882,814,53,16:35:54,19.83,19831
1,883,821,1,15:06:04,28.10,28102
1,883,16,1,15:06:49,26.50,26495
1,883,823,2,15:08:11,28.34,28344
1,883,818,2,15:09:07,41.49,41485
1,883,4,7,15:16:09,23.06,23055
1,883,17,8,15:17:54,21.80,21798
1,883,154,8,15:17:57,24.61,24605
2,883,4,8,15:18:11,21.44,21436
1,883,3,9,15:19:37,22.24,22237
1,883,18,9,15:19:38,23.09,23093
1,883,817,9,15:19:48,22.53,22529
1,883,824,9,15:19:57,24.33,24325
1,883,20,10,15:21:11,21.66,21660
1,883,13,10,15:21:20,21.67,21665
1,883,815,10,15:21:21,21.47,21471
1,883,1,10,15:21:24,22.07,22072
1,883,813,10,15:21:26,23.17,23173
1,883,820,10,15:21:45,22.75,22745
1,883,819,11,15:23:21,22.91,22912
1,883,807,12,15:24:51,21.66,21656
1,883,822,13,15:26:40,22.73,22729
1,883,814,14,15:28:08,22.01,22009
2,883,823,14,15:29:30,22.95,22950
1,883,8,16,15:31:35,22.72,22715
2,883,821,16,15:32:19,22.00,21997
2,883,13,17,15:33:34,21.72,21722
2,883,16,18,15:36:08,22.20,22199
2,883,3,20,15:38:32,21.33,21331
2,883,815,20,15:38:33,21.16,21161
2,883,17,21,15:40:08,21.22,21221
2,883,18,21,15:40:13,21.89,21894
2,883,1,22,15:42:02,21.44,21444
2,883,824,22,15:42:41,23.46,23455
2,883,813,23,15:43:49,22.22,22220
2,883,819,23,15:44:11,22.58,22576
2,883,820,23,15:44:27,24.14,24141
3,883,4,24,15:45:32,21.12,21123
2,883,20,25,15:46:35,21.29,21290
3,883,823,24,15:47:12,22.25,22252
2,883,817,25,15:47:31,22.03,22028
2,883,807,26,15:48:57,22.40,22400
2,883,154,27,15:50:20,21.61,21608
3,883,13,28,15:52:18,21.57,21569
2,883,822,29,15:54:07,28.41,28408
3,883,3,33,16:00:40,21.18,21183
3,883,821,33,16:01:35,22.44,22438
2,883,8,34,16:02:06,21.72,21723
3,883,18,34,16:02:20,21.70,21696
3,883,819,35,16:04:48,23.26,23263
2,883,814,36,16:05:30,22.48,22475
4,883,13,36,16:06:01,27.76,27757
3,883,824,36,16:06:51,22.82,22817
3,883,17,37,16:07:17,21.03,21031
3,883,820,37,16:08:38,26.00,26004
3,883,1,38,16:09:03,21.60,21600
3,883,815,39,16:10:45,21.32,21319
4,883,4,39,16:10:48,21.19,21189
3,883,813,39,16:11:04,22.07,22066
4,883,823,39,16:13:18,22.38,22380
3,883,807,41,16:14:30,22.81,22814
3,883,817,41,16:14:49,22.62,22623
3,883,20,42,16:15:09,21.91,21906
3,883,154,42,16:15:35,21.56,21556
3,883,16,42,16:16:30,22.35,22346
4,883,821,43,16:18:34,22.25,22246
4,883,3,44,16:19:15,21.27,21267
4,883,18,46,16:22:36,21.23,21230
4,883,820,46,16:24:10,22.55,22552
3,883,822,47,16:24:37,23.84,23837
5,883,823,47,16:27:16,23.38,23375
4,883,824,48,16:27:23,23.80,23803
1,884,824,2,14:06:58,29.99,29994
1,884,17,7,14:14:27,19.67,19668
1,884,13,8,14:15:53,19.49,19490
1,884,807,8,14:15:59,19.99,19993
1,884,813,8,14:16:03,20.21,20205
1,884,819,8,14:16:15,20.73,20734
1,884,4,9,14:17:21,18.91,18909
1,884,1,9,14:17:26,22.02,22018
1,884,814,9,14:17:29,20.62,20615
1,884,818,9,14:17:33,19.77,19772
1,884,823,9,14:17:41,21.69,21686
1,884,822,9,14:17:42,21.17,21171
1,884,3,10,14:18:50,19.41,19414
1,884,20,10,14:18:51,18.61,18606
1,884,8,10,14:18:53,19.98,19978
1,884,815,10,14:18:59,19.25,19250
1,884,817,10,14:19:03,19.80,19795
1,884,18,11,14:20:44,18.81,18810
1,884,821,13,14:23:38,22.14,22144
2,884,813,13,14:23:55,13.27,13266
1,884,820,15,14:27:24,25.29,25294
2,884,824,16,14:28:59,20.66,20656
2,884,814,19,14:32:58,19.79,19792
2,884,13,20,14:34:12,19.37,19373
2,884,17,20,14:34:27,19.15,19151
2,884,818,20,14:34:37,20.67,20671
3,884,813,20,14:34:52,23.14,23139
2,884,823,20,14:34:59,22.03,22029
2,884,4,21,14:35:36,19.95,19952
2,884,807,21,14:36:06,19.40,19402
2,884,16,22,14:38:15,20.31,20306
2,884,815,23,14:39:06,20.58,20578
2,884,819,23,14:39:41,20.87,20870
2,884,20,24,14:40:14,18.71,18708
2,884,817,24,14:40:39,20.10,20100
2,884,1,25,14:42:21,20.13,20132
2,884,822,25,14:42:37,20.53,20533
2,884,8,26,14:43:15,19.74,19743
2,884,3,27,14:45:06,20.03,20032
2,884,821,28,14:46:47,19.99,19988
2,884,18,28,14:46:53,19.20,19196
3,884,824,29,14:49:08,19.90,19904
2,884,820,30,14:50:58,21.58,21582
3,884,807,34,14:56:00,22.32,22324
3,884,818,34,14:56:06,25.36,25362
4,884,807,35,14:57:53,24.00,24001
4,884,813,35,14:57:57,20.80,20800
3,884,4,36,14:58:10,19.52,19519
3,884,13,36,14:58:25,19.33,19326
3,884,17,36,14:58:48,19.17,19170
3,884,1,36,14:59:15,19.70,19700
3,884,16,36,14:59:34,19.59,19591
4,884,818,37,15:01:38,29.74,29740
3,884,814,38,15:01:59,19.82,19822
3,884,815,38,15:02:10,19.87,19866
5,884,807,38,15:02:43,28.97,28971
3,884,20,39,15:03:01,19.55,19551
3,884,817,39,15:03:42,19.50,19498
3,884,819,41,15:07:38,21.20,21202
3,884,821,42,15:08:17,20.08,20082
3,884,822,43,15:10:28,19.91,19908
3,884,8,45,15:11:53,20.18,20184
3,884,18,46,15:14:18,19.29,19290
4,884,824,46,15:15:24,19.83,19830
3,884,3,47,15:15:40,19.35,19352
3,884,820,47,15:17:21,21.34,21340
4,884,4,49,15:17:37,18.47,18471
4,884,16,49,15:19:07,22.93,22931
4,884,17,50,15:19:53,18.93,18931
4,884,815,50,15:20:19,19.99,19993
4,884,1,50,15:20:35,19.46,19457
4,884,13,51,15:20:57,19.00,19001
4,884,20,51,15:21:09,18.69,18694
4,884,817,51,15:21:47,19.86,19857
4,884,814,53,15:24:38,19.48,19481
5,884,813,53,15:25:17,19.72,19723
6,884,807,53,15:25:37,20.31,20314
4,884,821,54,15:26:28,19.32,19324
1,885,813,1,14:04:48,40.51,40507
1,885,823,1,14:04:55,35.10,35100
1,885,814,9,14:15:54,25.64,25643
1,885,817,22,14:33:49,25.23,25225
1,885,824,22,14:34:05,25.10,25098
1,885,820,23,14:35:17,25.34,25337
2,885,823,24,14:37:13,25.68,25676
1,885,17,25,14:37:28,24.32,24316
1,885,8,26,14:38:49,24.42,24420
1,885,18,26,14:38:54,24.59,24585
1,885,13,26,14:39:26,25.33,25331
1,885,807,27,14:40:28,24.97,24974
1,885,4,28,14:41:32,24.49,24489
1,885,821,28,14:42:09,25.36,25364
1,885,815,29,14:42:57,24.67,24672
1,885,818,29,14:43:05,24.83,24827
1,885,20,30,14:44:08,24.38,24375
1,885,16,30,14:44:28,25.27,25274
1,885,822,30,14:44:53,29.06,29063
1,885,154,30,14:44:55,24.57,24565
2,885,813,30,14:45:08,26.15,26146
1,885,3,31,14:45:40,25.20,25200
1,885,1,31,14:45:51,24.80,24801
2,885,824,35,14:54:16,25.22,25215
3,885,823,35,14:55:21,25.86,25862
2,885,820,48,15:38:30,19.55,19553
2,885,154,62,15:58:00,39.98,39980
2,885,821,63,15:59:23,25.93,25926
3,885,820,63,15:59:31,26.20,26198
2,885,8,70,16:10:41,25.13,25125
2,881,814,20,16:41:12,0.00,123124
2,881,16,22,16:44:43,0.00,89401
3,881,18,35,17:06:47,0.00,104833
1,884,16,8,14:15:56,0.00,74026
1,886,823,8,14:14:22,22.32,22323
1,886,16,9,14:15:30,22.79,22789
1,886,819,11,14:18:33,22.18,22184
1,886,817,12,14:19:39,21.22,21223
1,886,807,12,14:19:40,21.62,21623
1,886,813,12,14:19:42,24.56,24557
1,886,17,13,14:20:32,20.72,20716
1,886,818,13,14:20:45,21.90,21900
1,886,815,13,14:21:03,20.43,20427
1,886,3,14,14:21:51,21.13,21125
1,886,822,14,14:22:18,22.24,22242
1,886,20,16,14:24:20,20.84,20835
1,886,4,16,14:24:36,20.51,20512
1,886,13,17,14:26:26,20.47,20473
2,886,813,17,14:26:50,14.45,14446
1,886,1,19,14:28:27,20.88,20879
1,886,821,21,14:32:08,22.02,22017
1,886,8,22,14:33:09,25.18,25182
1,886,18,27,14:40:12,20.21,20212
2,886,3,31,14:44:51,20.83,20832
2,886,823,32,14:48:17,22.04,22039
2,886,819,36,14:53:10,22.03,22033
2,886,16,37,14:53:24,21.00,21000
2,886,807,38,14:55:03,21.01,21014
1,886,820,38,14:55:52,21.37,21374
2,886,817,39,14:56:29,21.32,21315
3,886,823,38,14:56:58,29.06,29056
2,886,822,40,14:57:42,24.42,24418
2,886,13,41,14:58:51,20.37,20372
1,886,824,41,14:59:38,21.38,21378
4,886,823,40,15:00:06,24.51,24510
1,886,154,42,15:00:07,20.86,20859
2,886,815,43,15:01:30,20.81,20805
2,886,17,46,15:04:23,22.71,22709
2,886,4,47,15:05:39,20.64,20636
2,886,1,48,15:06:50,20.66,20656
2,886,20,49,15:07:50,20.90,20898
3,886,813,49,15:10:14,21.64,21637
2,886,154,53,15:14:53,21.57,21574
1,886,814,56,15:18:16,21.07,21066
3,886,3,57,15:19:14,21.46,21459
2,886,818,57,15:19:32,20.74,20739
3,886,16,61,15:25:13,14.49,14489
2,886,821,63,15:28:44,21.52,21524
1,887,1,8,13:17:20,29.03,29026
1,887,154,9,13:18:36,24.73,24725
1,887,814,9,13:18:47,25.00,25004
1,887,4,10,13:20:16,24.57,24572
1,887,17,10,13:20:19,31.45,31448
1,887,821,10,13:20:28,25.33,25330
1,887,823,10,13:20:57,26.52,26515
1,887,13,10,13:21:18,35.21,35210
1,887,8,11,13:21:52,24.99,24992
1,887,817,11,13:21:54,29.45,29446
1,887,18,11,13:22:03,24.75,24745
1,887,824,11,13:22:28,25.73,25729
1,887,3,12,13:23:20,24.99,24990
1,887,16,12,13:23:29,24.81,24807
1,887,807,12,13:23:43,29.68,29684
1,887,820,12,13:24:20,26.03,26031
1,887,20,13,13:24:55,24.16,24159
1,887,815,13,13:25:16,24.60,24596
1,887,818,14,13:27:16,29.42,29418
1,887,813,15,13:29:05,25.24,25244
1,887,822,15,13:29:14,30.23,30231
1,887,819,15,13:29:18,26.19,26191
2,887,13,16,13:32:21,24.68,24680
2,887,807,25,13:50:08,26.26,26256
2,887,818,25,13:50:17,26.32,26317
2,887,821,27,13:53:31,26.04,26040
2,887,823,28,13:55:33,25.81,25814
2,887,8,29,13:56:33,24.43,24428
3,887,821,29,13:57:08,31.94,31937
2,887,4,30,13:58:10,24.79,24789
2,887,154,30,13:58:16,24.75,24751
2,887,17,31,13:59:51,24.78,24781
2,887,817,32,14:01:28,26.23,26229
2,887,18,32,14:01:33,24.36,24357
2,887,820,32,14:02:17,25.70,25701
2,887,16,33,14:03:04,25.16,25158
2,887,815,33,14:03:08,25.03,25028
2,887,814,33,14:03:14,25.10,25099
2,887,824,33,14:03:42,25.93,25927
2,887,3,34,14:04:28,24.89,24893
2,887,819,34,14:05:14,26.37,26371
2,887,20,35,14:06:01,24.09,24092
2,887,1,36,14:08:08,24.64,24635
3,887,13,36,14:08:18,24.40,24400
2,887,813,37,14:10:02,25.28,25275
3,887,807,37,14:10:02,24.86,24863
2,887,822,38,14:11:48,31.85,31851
4,887,821,40,14:15:23,25.09,25087
3,887,823,40,14:16:02,26.39,26391
3,887,4,41,14:16:06,25.02,25018
3,887,3,42,14:17:48,25.44,25436
3,887,17,42,14:18:03,24.47,24473
3,887,154,42,14:18:29,25.91,25911
3,887,814,42,14:18:34,33.40,33401
4,887,13,42,14:18:38,24.87,24872
1,888,814,4,14:10:30,20.55,20547
1,888,818,4,14:10:37,23.15,23147
1,888,819,4,14:10:40,22.70,22699
1,888,817,5,14:12:03,19.85,19846
1,888,16,5,14:12:09,19.91,19910
1,888,823,5,14:12:16,21.90,21900
1,888,824,5,14:12:18,20.84,20840
1,888,1,6,14:13:34,19.49,19487
1,888,821,6,14:13:52,19.82,19816
1,888,20,7,14:15:09,18.98,18979
1,888,815,7,14:15:22,20.43,20432
1,888,17,8,14:16:48,0.00,162042
1,888,8,8,14:16:51,19.38,19378
1,888,820,8,14:17:26,21.02,21021
1,888,4,12,14:23:32,20.20,20199
1,888,154,13,14:25:00,20.27,20273
1,888,3,16,14:30:21,19.69,19690
1,888,807,17,14:31:56,21.23,21226
2,888,817,18,14:33:49,19.95,19952
2,888,824,18,14:34:30,20.37,20371
2,888,823,19,14:36:10,20.97,20974
2,888,820,20,14:37:56,19.95,19953
1,888,18,21,14:38:27,20.81,20812
1,888,813,21,14:38:44,20.33,20331
2,888,1,22,14:40:10,19.32,19321
1,888,822,22,14:40:31,33.80,33796
2,888,821,22,14:40:34,19.87,19869
2,888,20,24,14:43:10,20.04,20039
2,888,154,24,14:43:13,20.01,20007
2,888,8,24,14:43:25,20.53,20528
2,888,4,24,14:43:36,19.54,19539
2,888,815,24,14:43:57,20.43,20433
2,888,16,24,14:44:00,20.20,20204
2,888,814,24,14:44:07,21.48,21483
2,888,3,24,14:44:07,22.21,22207
2,888,17,23,14:44:15,19.99,19991
2,888,819,24,14:44:58,21.39,21388
3,888,820,26,14:48:52,20.27,20272
3,888,819,34,15:03:58,22.99,22986
2,888,807,37,15:08:26,20.36,20364
4,888,820,37,15:08:55,21.43,21433
3,888,17,38,15:10:15,19.92,19921
3,888,823,38,15:10:34,20.55,20545
3,888,154,40,15:13:03,19.59,19591
3,888,817,40,15:13:28,20.20,20196
3,888,20,41,15:14:38,19.12,19118
3,888,821,41,15:15:07,21.16,21160
3,888,16,43,15:18:18,21.80,21799
3,888,1,45,15:21:19,19.32,19316
2,888,18,47,15:24:27,19.69,19692
3,888,3,48,15:26:26,19.68,19684
3,888,8,49,15:27:24,19.39,19390
3,888,4,49,15:27:29,19.48,19476
3,888,807,49,15:28:02,20.56,20557
2,888,813,50,15:29:39,36.20,36196
2,888,822,54,15:36:20,45.70,45695
1,890,818,8,14:15:51,22.75,22745
1,890,823,8,14:15:55,23.20,23200
1,890,1,9,14:16:48,21.84,21840
1,890,813,9,14:17:14,22.10,22103
1,890,814,9,14:17:18,22.75,22754
1,890,817,10,14:18:44,24.03,24033
1,890,3,10,14:18:45,22.02,22015
1,890,822,10,14:18:55,22.02,22023
1,890,20,11,14:19:47,21.34,21343
1,890,13,11,14:19:57,23.01,23012
1,890,807,11,14:20:17,22.30,22303
1,890,4,12,14:21:21,21.60,21599
1,890,154,13,14:22:46,22.05,22054
1,890,8,13,14:22:56,22.16,22161
1,890,819,13,14:23:32,22.47,22465
1,890,824,20,14:34:40,22.16,22159
1,890,820,21,14:36:25,22.32,22323
1,890,17,23,14:37:39,21.76,21762
1,890,815,23,14:38:10,22.32,22323
1,890,821,23,14:38:18,22.43,22425
1,890,18,24,14:39:26,22.11,22107
2,890,154,25,14:40:51,22.27,22267
2,890,814,26,14:43:05,22.72,22723
2,890,823,27,14:44:59,22.83,22831
2,890,813,28,14:45:48,21.88,21880
2,890,3,29,14:47:10,22.63,22628
2,890,818,30,14:49:06,22.28,22282
2,890,1,31,14:49:23,21.45,21454
2,890,13,31,14:50:01,21.75,21753
2,890,822,33,14:53:46,22.61,22612
2,890,20,34,14:53:58,21.86,21863
2,890,4,34,14:54:07,22.25,22249
2,890,824,33,14:54:39,22.22,22221
2,890,807,35,14:56:17,22.61,22606
2,890,820,34,14:56:34,22.30,22301
3,890,154,37,14:58:34,16.45,16453
2,890,18,37,14:58:44,22.50,22496
2,890,815,38,15:00:37,22.72,22722
2,890,817,38,15:01:00,22.00,21996
2,890,819,38,15:01:50,22.45,22450
3,890,807,40,15:04:00,16.51,16512
2,890,8,42,15:05:48,21.64,21643
2,890,17,43,15:07:06,22.35,22349
3,890,823,44,15:10:43,22.38,22384
4,890,154,47,15:13:17,22.45,22451
3,890,824,46,15:14:34,23.03,23030
3,890,4,48,15:14:42,21.75,21753
3,890,13,48,15:15:06,21.61,21612
3,890,3,48,15:15:07,21.85,21854
3,890,814,48,15:15:49,23.03,23027
3,890,1,50,15:17:08,22.14,22136
3,890,818,50,15:18:45,23.76,23756
3,890,813,51,15:19:53,24.80,24796
3,890,820,50,15:21:06,23.26,23257
3,890,20,55,15:24:30,21.67,21666
3,890,17,59,15:30:24,22.02,22022
1,891,807,9,14:21:40,24.22,24219
1,891,13,9,14:21:42,22.87,22872
1,891,814,10,14:23:35,23.48,23475
1,891,818,10,14:23:44,24.07,24070
1,891,1,11,14:25:16,23.40,23397
1,891,16,11,14:25:37,23.33,23327
1,891,813,11,14:25:40,27.06,27059
1,891,3,12,14:27:19,22.89,22893
1,891,4,13,14:29:10,22.63,22631
1,891,17,13,14:29:16,23.00,23004
1,891,815,13,14:29:25,17.38,17378
1,891,20,14,14:30:58,22.69,22685
1,891,8,14,14:31:18,23.74,23744
1,891,822,14,14:31:44,23.41,23411
1,891,824,14,14:32:07,24.08,24083
1,891,823,15,14:33:51,24.97,24968
1,891,820,15,14:34:15,24.01,24013
1,891,817,16,14:35:26,23.14,23144
1,891,18,17,14:37:03,22.47,22465
2,891,815,18,14:39:24,22.60,22597
1,891,821,19,14:41:20,22.76,22761
1,891,154,22,14:46:53,23.45,23445
2,891,807,24,14:50:59,23.33,23334
2,891,818,24,14:51:01,24.54,24539
2,891,3,25,14:52:20,23.72,23723
2,891,814,25,14:52:51,23.54,23540
2,891,1,26,14:54:11,22.68,22682
2,891,13,26,14:54:35,22.63,22634
2,891,16,26,14:54:42,23.66,23655
2,891,813,27,14:57:12,35.23,35228
2,891,4,28,14:57:52,22.44,22444
2,891,821,28,14:58:53,22.71,22712
2,891,822,28,14:59:02,23.54,23540
2,891,824,28,14:59:47,23.96,23961
2,891,17,29,15:00:00,23.48,23477
2,891,823,29,15:01:18,24.00,23998
2,891,20,30,15:01:29,22.88,22884
2,891,820,29,15:02:06,23.92,23916
2,891,817,33,15:08:12,22.87,22871
3,891,820,32,15:08:14,17.43,17427
2,891,18,34,15:09:32,23.32,23317
3,891,813,38,15:18:29,30.89,30894
3,891,821,41,15:23:35,17.43,17433
1,892,8,1,14:05:19,30.98,30975
1,892,1,13,14:23:23,24.46,24460
1,892,819,17,14:29:42,25.57,25569
1,892,823,18,14:31:18,26.30,26302
1,892,154,20,14:33:49,27.04,27040
1,892,18,21,14:35:17,24.45,24450
1,892,817,22,14:36:44,24.32,24319
1,892,815,22,14:36:45,25.93,25933
1,892,824,22,14:37:35,25.54,25541
1,892,20,23,14:37:56,24.31,24305
1,892,17,23,14:38:07,24.21,24205
1,892,820,23,14:39:08,26.15,26146
1,892,13,24,14:39:35,24.69,24692
1,892,807,24,14:39:37,25.63,25633
1,892,16,24,14:39:52,26.87,26873
1,892,813,24,14:39:58,25.40,25397
1,892,822,25,14:41:33,24.67,24665
1,892,3,26,14:42:35,24.08,24079
1,892,4,27,14:43:56,24.21,24208
1,892,821,27,14:44:20,24.67,24668
2,892,8,30,14:48:51,24.76,24764
2,892,1,38,15:00:35,24.32,24315
2,892,819,38,15:01:38,26.36,26363
2,892,823,39,15:03:12,33.20,33200
2,893,4,25,20:52:09,29.18,29176
2,893,154,25,20:52:13,30.29,30293
2,893,13,25,20:52:21,29.14,29136
2,893,18,25,20:52:22,30.09,30085
2,893,8,25,20:52:24,33.01,33013
2,893,815,25,20:52:31,29.40,29396
2,893,807,25,20:52:32,30.25,30253
2,893,821,25,20:52:42,31.71,31706
2,893,16,25,20:52:54,30.17,30166
2,893,813,25,20:53:06,30.44,30444
2,893,819,25,20:53:55,32.01,32008
2,893,823,26,20:55:33,37.70,37700
3,893,154,33,21:11:23,0.00,73009
3,893,818,39,21:22:44,30.00,29999
2,893,17,40,21:24:28,28.91,28909
3,893,16,40,21:24:36,31.23,31230
4,893,824,40,21:25:13,29.42,29421
2,893,3,41,21:26:16,29.62,29616
3,893,813,41,21:26:35,30.18,30175
3,893,820,41,21:27:04,29.69,29687
2,893,814,42,21:28:14,29.78,29777
3,893,13,42,21:28:15,29.57,29573
3,893,822,42,21:28:43,33.84,33836
3,893,823,42,21:28:50,30.14,30141
2,893,1,43,21:30:03,30.09,30085
2,893,20,44,21:31:26,28.93,28934
3,893,819,54,21:52:04,31.55,31546
1,893,8,10,20:23:19,29.47,29469
1,893,824,10,20:23:58,29.57,29573
1,893,821,11,20:25:19,29.36,29364
1,893,818,11,20:25:28,29.74,29736
1,893,819,11,20:25:52,31.84,31841
1,893,820,11,20:25:57,30.50,30497
2,893,824,11,20:26:28,32.24,32243
1,893,13,12,20:26:59,29.04,29040
1,893,16,12,20:27:25,29.68,29678
1,893,17,13,20:28:48,29.03,29031
1,893,18,13,20:28:57,29.28,29284
1,893,807,13,20:29:01,29.91,29910
1,893,823,13,20:29:27,30.16,30161
1,893,822,13,20:29:30,31.79,31792
1,893,4,14,20:30:36,29.44,29436
1,893,815,14,20:30:57,28.71,28709
1,893,3,15,20:32:27,29.21,29212
1,893,154,15,20:32:38,29.70,29702
1,893,1,15,20:32:41,29.03,29032
1,893,817,15,20:33:06,32.10,32097
1,893,813,16,20:35:13,29.97,29966
1,893,20,17,20:36:08,28.79,28787
1,893,814,20,20:42:28,29.67,29667
3,893,824,23,20:50:22,29.82,29823
2,893,818,24,20:50:34,30.71,30714
2,893,822,24,20:50:54,30.79,30790
2,893,820,24,20:51:40,31.17,31173
1,894,16,3,15:09:31,29.83,29829
1,894,18,4,15:11:11,26.95,26948
1,894,13,6,15:14:57,22.47,22474
1,894,813,7,15:16:37,23.47,23470
1,894,814,7,15:16:40,23.81,23814
1,894,821,7,15:16:43,23.10,23096
1,894,822,8,15:18:36,23.91,23912
1,894,1,9,15:19:55,22.27,22270
1,894,4,9,15:20:07,22.21,22208
1,894,819,9,15:20:36,24.32,24320
1,894,154,10,15:21:39,22.52,22519
1,894,3,10,15:21:47,23.41,23412
1,894,807,10,15:21:50,23.65,23654
1,894,815,10,15:22:03,22.90,22901
1,894,823,10,15:22:24,17.51,17513
1,894,824,10,15:22:31,23.10,23097
1,894,20,11,15:23:22,22.66,22662
1,894,8,11,15:23:39,22.92,22924
2,894,823,11,15:24:34,23.99,23987
1,894,17,12,15:25:27,22.59,22587
1,894,818,12,15:25:54,24.48,24477
1,894,820,12,15:26:16,23.76,23761
1,894,817,18,15:36:21,23.89,23892
2,894,18,22,15:43:41,25.95,25946
2,894,813,23,15:45:35,23.64,23642
2,894,814,23,15:45:42,23.85,23854
2,894,818,24,15:47:44,23.85,23845
2,894,8,25,15:48:47,23.24,23236
2,894,807,26,15:50:32,24.11,24112
2,894,3,28,15:53:56,42.43,42432
2,894,4,28,15:54:07,22.81,22807
2,894,16,28,15:54:36,23.16,23155
2,894,822,28,15:54:54,24.24,24240
2,894,1,29,15:55:45,22.25,22251
2,894,13,29,15:56:20,22.40,22401
2,894,17,30,15:57:29,22.72,22718
2,894,20,31,15:58:48,22.94,22935
2,894,819,30,15:58:50,24.37,24366
2,894,154,31,15:58:56,22.77,22767
2,894,824,30,15:59:15,23.81,23814
2,894,820,30,15:59:21,26.30,26299
3,894,823,30,15:59:22,24.55,24548
2,894,817,31,16:00:11,23.19,23194
3,894,17,31,16:00:12,23.49,23490
2,894,821,31,16:00:19,23.41,23408
2,894,815,31,16:00:22,38.89,38893
3,894,818,38,16:16:31,24.02,24016
3,894,16,38,16:16:46,0.00,71445
4,894,16,41,16:23:32,18.98,18979
1,895,819,1,15:05:34,17.94,17935
1,895,1,1,15:06:11,25.30,25297
1,895,818,7,15:15:39,25.82,25816
1,895,18,8,15:17:14,23.46,23462
1,895,822,8,15:17:18,23.42,23421
1,895,16,8,15:17:19,23.80,23803
1,895,821,9,15:18:50,23.89,23887
1,895,813,9,15:18:58,23.52,23524
1,895,807,10,15:20:27,23.38,23383
1,895,814,10,15:20:37,23.48,23476
1,895,17,11,15:21:54,23.62,23617
1,895,13,11,15:22:06,22.95,22946
1,895,8,11,15:22:11,23.31,23313
1,895,820,11,15:22:39,23.65,23648
1,895,154,12,15:23:30,23.28,23282
1,895,3,12,15:23:43,22.81,22812
1,895,815,12,15:23:48,26.42,26423
1,895,4,13,15:25:26,22.65,22645
1,895,20,14,15:26:53,22.92,22916
2,895,3,16,15:30:40,17.81,17806
2,895,819,17,15:33:03,24.38,24380
1,895,817,21,15:39:04,24.61,24608
2,895,818,21,15:39:24,24.09,24087
2,895,18,23,15:42:30,26.26,26263
3,895,3,24,15:44:05,22.77,22771
2,895,17,25,15:45:06,22.77,22774
2,895,814,26,15:47:38,23.86,23858
2,895,822,27,15:49:16,23.48,23483
2,895,16,27,15:49:23,23.48,23484
2,895,13,28,15:50:36,22.87,22871
2,895,813,28,15:51:02,24.20,24202
2,895,154,29,15:51:38,23.09,23086
2,895,807,29,15:52:08,23.83,23831
2,895,820,29,15:53:22,24.37,24373
2,895,4,30,15:53:46,22.84,22839
2,895,821,30,15:54:04,23.18,23184
2,895,815,30,15:54:05,27.71,27707
2,895,8,31,15:55:30,23.29,23290
2,895,817,32,15:57:31,17.80,17801
3,895,13,34,16:00:41,17.82,17822
3,895,819,35,16:03:32,24.38,24381
2,895,20,37,16:04:36,22.87,22873
3,895,818,38,16:07:30,24.88,24876
4,895,3,39,16:08:49,22.55,22551
3,895,18,40,16:10:36,23.11,23105
3,895,17,42,16:12:42,23.09,23094
3,895,815,42,16:14:05,25.59,25585
3,895,817,44,16:17:21,24.18,24178
1,896,814,1,15:05:12,23.66,23662
1,896,818,1,15:05:14,24.23,24232
1,896,819,1,15:05:39,29.08,29082
1,896,20,2,15:06:36,24.00,24000
1,896,4,2,15:06:48,29.80,29800
1,896,807,5,15:11:22,24.10,24096
1,896,824,5,15:11:40,33.94,33937
1,896,18,6,15:13:04,23.52,23517
1,896,3,7,15:14:25,23.69,23685
1,896,8,7,15:14:33,26.99,26989
1,896,13,8,15:15:56,23.58,23579
1,896,1,8,15:16:00,23.55,23546
1,896,813,8,15:16:14,25.53,25530
2,896,18,12,15:22:48,23.77,23774
1,896,154,13,15:23:59,23.65,23648
1,896,821,16,15:28:39,18.42,18423
2,896,819,16,15:29:58,26.97,26970
2,896,821,26,15:44:22,25.66,25660
2,896,818,26,15:44:28,24.13,24128
2,896,3,27,15:45:31,23.90,23895
1,896,17,28,15:46:25,23.49,23487
1,896,815,28,15:46:43,23.54,23541
1,896,820,29,15:49:37,24.76,24757
2,896,13,30,15:50:06,23.33,23332
2,896,1,30,15:50:07,23.57,23574
2,896,814,30,15:50:21,24.02,24024
2,896,4,30,15:50:22,23.60,23595
2,896,20,31,15:51:05,23.57,23568
1,896,822,31,15:51:52,27.62,27619
2,896,17,32,15:52:46,23.46,23459
3,896,18,32,15:53:44,24.75,24754
1,896,817,33,15:54:38,25.61,25608
